"ID","ROUTE","COUNTY","PM","LON","LAT"
8976,395,"MNO",37.5,-119.70177,37.94717
8977,395,"MNO",46,-119.72265,37.97761
8978,167,"MNO",8,-119.70264,38.03885
8979,158,"MNO",2,-119.71537,37.94724
8980,395,"MNO",42.5,-119.71883,37.96484
8981,395,"MNO",75,-119.7638,38.08414
8982,395,"MNO",93,-119.83144,38.11607
8983,395,"MNO",93,-119.83144,38.11607
8984,395,"MNO",111,-119.84985,38.18214
8985,395,"MNO",95.3,-119.83135,38.12432
8986,395,"MNO",95.3,-119.83135,38.12432
8987,395,"MNO",25.4,-119.66686,37.90247
8988,395,"MNO",93.6,-119.83379,38.11743
8989,395,"MNO",76.7,-119.76595,38.08979
8990,395,"MNO",76.7,-119.76595,38.08979
8991,395,"MNO",76.7,-119.76595,38.08979
8992,395,"MNO",30,-119.6788,37.92093
8993,395,"MNO",93.6,-119.83379,38.11743
8994,395,"MNO",53.2,-119.73672,38.00529
8995,395,"MNO",66,-119.75056,38.04905
8996,395,"MNO",97.4,-119.83385,38.13293
8997,158,"MNO",0,-119.71106,37.95513
8998,158,"MNO",0,-119.71106,37.95513
8999,395,"MNO",93.6,-119.83379,38.11743
9000,395,"MNO",93.6,-119.83379,38.11743
9001,395,"MNO",93.6,-119.83379,38.11743
9002,395,"MNO",93.6,-119.83379,38.11743
9003,395,"MNO",63.6,-119.75089,38.03889
9004,395,"MNO",54,-119.73813,38.00858
9005,158,"MNO",0,-119.71106,37.95513
9006,395,"MNO",56,-119.74245,38.01632
9007,158,"MNO",2,-119.71537,37.94724
9008,182,"MNO",0,-119.7638,38.08971
9009,395,"MNO",70,-119.75503,38.06598
9010,395,"MNO",52.5,-119.73504,38.00253
9011,395,"MNO",55.6,-119.74235,38.01456
9012,395,"MNO",69,-119.75371,38.06174
9013,395,"MNO",95.1,-119.83105,38.12347
9014,395,"MNO",55.8,-119.74237,38.01544
9015,395,"MNO",55.8,-119.74237,38.01544
9016,395,"MNO",88,-119.80571,38.11791
9017,395,"MNO",88,-119.80571,38.11791
9018,395,"MNO",88,-119.80571,38.11791
9019,395,"MNO",93,-119.83144,38.11607
9020,395,"MNO",61,-119.74384,38.03667
9021,395,"MNO",68,-119.75213,38.05754
9022,395,"MNO",55.5,-119.74226,38.01412
9023,395,"MNO",55.5,-119.74226,38.01412
9024,395,"MNO",55.5,-119.74226,38.01412
9025,395,"MNO",88,-119.80571,38.11791
9026,395,"MNO",88,-119.80571,38.11791
9027,395,"MNO",65,-119.74954,38.04478
9028,395,"MNO",88,-119.80571,38.11791
9029,395,"MNO",88,-119.80571,38.11791
9030,395,"MNO",88,-119.80571,38.11791
9031,395,"MNO",54.1,-119.73837,38.00898
9032,395,"MNO",54.1,-119.73837,38.00898
9033,395,"MNO",54.6,-119.73942,38.01096
9034,395,"MNO",59.5,-119.7465,38.0311
9035,395,"MNO",69.2,-119.75425,38.06252
9036,395,"MNO",88,-119.80571,38.11791
9037,395,"MNO",88,-119.80571,38.11791
9038,395,"MNO",54.1,-119.73837,38.00898
9039,395,"MNO",67,-119.75132,38.05332
9040,395,"MNO",59.5,-119.7465,38.0311
9041,395,"MNO",65,-119.74954,38.04478
9042,395,"MNO",60.8,-119.74461,38.03602
9043,203,"MNO",0,-119.70874,37.90567
9044,203,"MNO",0,-119.70874,37.90567
9045,395,"MNO",105.7,-119.83335,38.16695
9046,395,"MNO",66.6,-119.75101,38.05161
9047,395,"MNO",71,-119.75807,38.06944
9048,395,"MNO",64.5,-119.74978,38.04265
9049,395,"MNO",10,-119.59355,37.87921
9050,395,"MNO",58.5,-119.74487,38.02687
9051,395,"MNO",53,-119.73612,38.00455
9052,395,"MNO",41.3,-119.71686,37.96121
9053,395,"MNO",42.5,-119.71883,37.96484
9054,395,"MNO",42.5,-119.71883,37.96484
9055,395,"MNO",42.5,-119.71883,37.96484
9056,395,"MNO",45,-119.72171,37.97283
9057,395,"MNO",45,-119.72171,37.97283
9058,395,"MNO",48.4,-119.72476,37.98794
9059,395,"MNO",83.3,-119.79139,38.10562
9060,395,"MNO",83.3,-119.79139,38.10562
9061,395,"MNO",83.3,-119.79139,38.10562
9062,395,"MNO",97.4,-119.83385,38.13293
9063,395,"MNO",68.8,-119.7532,38.06095
9064,395,"MNO",54,-119.73813,38.00858
9065,395,"MNO",54,-119.73813,38.00858
9066,395,"MNO",83.3,-119.79139,38.10562
9067,395,"MNO",83.3,-119.79139,38.10562
9068,395,"MNO",107,-119.83895,38.16801
9069,395,"MNO",107,-119.83895,38.16801
9070,395,"MNO",57,-119.74271,38.02053
9071,395,"MNO",83.3,-119.79139,38.10562
9072,395,"MNO",83.3,-119.79139,38.10562
9073,395,"MNO",54.2,-119.73868,38.00935
9074,395,"MNO",45.4,-119.72205,37.97475
9075,182,"MNO",7.2,-119.75757,38.11967
9076,395,"MNO",25.4,-119.66686,37.90247
9077,395,"MNO",27.4,-119.67344,37.91049
9078,395,"MNO",56.2,-119.74282,38.01714
9079,395,"MNO",69.4,-119.75455,38.06338
9080,395,"MNO",105.7,-119.83335,38.16695
9081,395,"MNO",41.3,-119.71686,37.96121
9082,395,"MNO",55.6,-119.74235,38.01456
9083,395,"MNO",65,-119.74954,38.04478
9084,395,"MNO",80.6,-119.78393,38.09603
9085,395,"MNO",93,-119.83144,38.11607
9086,395,"MNO",95.3,-119.83135,38.12432
9087,158,"MNO",0,-119.71106,37.95513
9088,395,"MNO",41.3,-119.71686,37.96121
9089,395,"MNO",41.3,-119.71686,37.96121
9090,395,"MNO",54.6,-119.73942,38.01096
9091,395,"MNO",54.6,-119.73942,38.01096
9092,395,"MNO",111,-119.84985,38.18214
9093,395,"MNO",111,-119.84985,38.18214
9094,395,"MNO",120,-119.86298,38.21898
9095,395,"MNO",109.2,-119.84634,38.17488
9096,395,"MNO",109.2,-119.84634,38.17488
9097,395,"MNO",109.2,-119.84634,38.17488
9098,395,"MNO",120,-119.86298,38.21898
9099,395,"MNO",120,-119.86298,38.21898
9100,395,"MNO",120,-119.86298,38.21898
9101,395,"MNO",40.1,-119.71011,37.95441
9102,395,"MNO",40.8,-119.71559,37.96004
9103,395,"MNO",101,-119.8352,38.14812
9104,395,"MNO",107,-119.83895,38.16801
9105,395,"MNO",120,-119.86298,38.21898
9106,395,"MNO",0,-119.56481,37.84959
9107,395,"MNO",0,-119.56481,37.84959
9108,395,"MNO",83,-119.7912,38.10433
9109,395,"MNO",83,-119.7912,38.10433
9110,395,"MNO",83,-119.7912,38.10433
9111,395,"MNO",107,-119.83895,38.16801
9112,395,"MNO",111,-119.84985,38.18214
9113,395,"MNO",70,-119.75503,38.06598
9114,395,"MNO",34,-119.6892,37.93623
9115,395,"MNO",27.4,-119.67344,37.91049
9116,395,"MNO",93.6,-119.83379,38.11743
9117,395,"MNO",93.6,-119.83379,38.11743
9118,395,"MNO",70.5,-119.75597,38.068
9119,395,"MNO",120,-119.86298,38.21898
9120,395,"MNO",105.7,-119.83335,38.16695
9121,395,"MNO",105.7,-119.83335,38.16695
9122,395,"MNO",111,-119.84985,38.18214
9123,395,"MNO",120,-119.86298,38.21898
9124,395,"MNO",111,-119.84985,38.18214
9125,395,"MNO",120,-119.86298,38.21898
9126,395,"MNO",120,-119.86298,38.21898
9127,395,"MNO",105.7,-119.83335,38.16695
9128,395,"MNO",107,-119.83895,38.16801
9129,395,"MNO",105.7,-119.83335,38.16695
9130,6,"MNO",20.4,-119.52617,37.93581
9131,395,"MNO",95,-119.83105,38.12302
9132,395,"MNO",95,-119.83105,38.12302
9133,395,"MNO",120,-119.86298,38.21898
9134,395,"MNO",120,-119.86298,38.21898
9135,395,"MNO",107,-119.83895,38.16801
9136,395,"MNO",107,-119.83895,38.16801
9137,395,"MNO",107,-119.83895,38.16801
9138,395,"MNO",107,-119.83895,38.16801
9139,395,"MNO",107,-119.83895,38.16801
9140,395,"MNO",107,-119.83895,38.16801
9141,395,"MNO",107,-119.83895,38.16801
9142,395,"MNO",111,-119.84985,38.18214
9143,395,"MNO",107,-119.83895,38.16801
9144,395,"MNO",107,-119.83895,38.16801
9145,395,"MNO",107,-119.83895,38.16801
9146,395,"MNO",100,-119.83388,38.14391
9147,395,"MNO",100,-119.83388,38.14391
9148,395,"MNO",120,-119.86298,38.21898
9149,395,"MNO",111,-119.84985,38.18214
9150,395,"MNO",111,-119.84985,38.18214
9151,395,"MNO",111,-119.84985,38.18214
9152,395,"MNO",111,-119.84985,38.18214
9153,395,"MNO",111,-119.84985,38.18214
9154,395,"MNO",111,-119.84985,38.18214
9155,395,"MNO",0,-119.56481,37.84959
9156,395,"MNO",0,-119.56481,37.84959
9157,395,"MNO",0,-119.56481,37.84959
9158,395,"MNO",0,-119.56481,37.84959
9159,395,"MNO",117.6,-119.85857,38.20975
9160,395,"MNO",111,-119.84985,38.18214
9161,395,"MNO",111,-119.84985,38.18214
9162,395,"MNO",111,-119.84985,38.18214
9163,395,"MNO",105.7,-119.83335,38.16695
9164,395,"MNO",120,-119.86298,38.21898
9165,395,"MNO",107,-119.83895,38.16801
9166,395,"MNO",107,-119.83895,38.16801
9167,395,"MNO",107,-119.83895,38.16801
9168,395,"MNO",107,-119.83895,38.16801
9169,395,"MNO",107,-119.83895,38.16801
9170,395,"MNO",107,-119.83895,38.16801
9171,395,"MNO",107,-119.83895,38.16801
9172,395,"MNO",105.7,-119.83335,38.16695
9173,395,"MNO",105.7,-119.83335,38.16695
9174,395,"MNO",120,-119.86298,38.21898
9175,395,"MNO",120,-119.86298,38.21898
9176,395,"MNO",120,-119.86298,38.21898
9177,395,"MNO",120,-119.86298,38.21898
9178,395,"MNO",120,-119.86298,38.21898
9179,395,"MNO",120,-119.86298,38.21898
9180,395,"MNO",120,-119.86298,38.21898
9181,395,"MNO",120,-119.86298,38.21898
9182,395,"MNO",120,-119.86298,38.21898
9183,395,"MNO",120,-119.86298,38.21898
9184,395,"MNO",100,-119.83388,38.14391
9185,395,"MNO",100,-119.83388,38.14391
9186,395,"MNO",100,-119.83388,38.14391
9187,395,"MNO",100,-119.83388,38.14391
9188,395,"MNO",100,-119.83388,38.14391
9189,395,"MNO",120,-119.86298,38.21898
9190,395,"MNO",100,-119.83388,38.14391
9191,395,"MNO",100,-119.83388,38.14391
9192,395,"MNO",100,-119.83388,38.14391
9193,395,"MNO",100,-119.83388,38.14391
9194,395,"MNO",100,-119.83388,38.14391
9195,395,"MNO",100,-119.83388,38.14391
9196,395,"MNO",100,-119.83388,38.14391
9197,395,"MNO",100,-119.83388,38.14391
9198,395,"MNO",100,-119.83388,38.14391
9199,395,"MNO",100,-119.83388,38.14391
9200,395,"MNO",100,-119.83388,38.14391
9201,395,"MNO",100,-119.83388,38.14391
9202,395,"MNO",100,-119.83388,38.14391
9203,395,"MNO",100,-119.83388,38.14391
9204,395,"MNO",100,-119.83388,38.14391
9205,395,"MNO",100,-119.83388,38.14391
9206,395,"MNO",120,-119.86298,38.21898
9207,395,"MNO",120,-119.86298,38.21898
9208,395,"MNO",120,-119.86298,38.21898
9209,395,"MNO",120,-119.86298,38.21898
9210,395,"MNO",120,-119.86298,38.21898
9211,395,"MNO",120,-119.86298,38.21898
9212,395,"MNO",120,-119.86298,38.21898
9213,395,"MNO",120,-119.86298,38.21898
9214,395,"MNO",120,-119.86298,38.21898
9215,395,"MNO",120,-119.86298,38.21898
9216,395,"MNO",120,-119.86298,38.21898
9217,395,"MNO",120,-119.86298,38.21898
9218,395,"MNO",120,-119.86298,38.21898
9219,395,"MNO",42,-119.71801,37.96333
9220,395,"MNO",120,-119.86298,38.21898
9221,395,"MNO",120,-119.86298,38.21898
9222,395,"MNO",120,-119.86298,38.21898
9223,395,"MNO",120,-119.86298,38.21898
9224,395,"MNO",120,-119.86298,38.21898
9225,395,"MNO",120,-119.86298,38.21898
9226,395,"MNO",44,-119.72104,37.96944
9227,108,"MNO",13,-119.84234,38.12312
9228,395,"MNO",90.1,-119.81727,38.11879
9229,395,"MNO",94,-119.83261,38.11894
9230,395,"MNO",25,-119.66466,37.90215
9231,395,"MNO",95,-119.83105,38.12302
9232,395,"MNO",95,-119.83105,38.12302
9233,395,"MNO",95,-119.83105,38.12302
9234,395,"MNO",95,-119.83105,38.12302
9235,395,"MNO",26,-119.66968,37.90381
9236,395,"MNO",29,-119.67656,37.91699
9237,395,"MNO",92.6,-119.82925,38.11635
9238,395,"MNO",92.6,-119.82925,38.11635
9239,395,"MNO",92.6,-119.82925,38.11635
9240,395,"MNO",92.6,-119.82925,38.11635
9241,395,"MNO",92.6,-119.82925,38.11635
9242,395,"MNO",104,-119.83538,38.15989
9243,395,"MNO",29,-119.67656,37.91699
9244,395,"MNO",95.3,-119.83135,38.12432
9245,395,"MNO",95.3,-119.83135,38.12432
9246,395,"MNO",95.3,-119.83135,38.12432
9247,395,"MNO",95.3,-119.83135,38.12432
9248,395,"MNO",95.3,-119.83135,38.12432
9249,395,"MNO",95.3,-119.83135,38.12432
9250,395,"MNO",95.3,-119.83135,38.12432
9251,395,"MNO",95.3,-119.83135,38.12432
9252,395,"MNO",111,-119.84985,38.18214
9253,395,"MNO",29.8,-119.67841,37.92011
9254,395,"MNO",40.6,-119.71428,37.95901
9255,108,"MNO",13,-119.84234,38.12312
9256,395,"MNO",41,-119.71632,37.96036
9257,395,"MNO",106,-119.83356,38.1681
9258,395,"MNO",82,-119.78935,38.10025
9259,395,"MNO",83,-119.7912,38.10433
9260,395,"MNO",109.2,-119.84634,38.17488
9261,395,"MNO",88,-119.80571,38.11791
9262,395,"MNO",95,-119.83105,38.12302
9263,395,"MNO",101,-119.8352,38.14812
9264,395,"MNO",83,-119.7912,38.10433
9265,395,"MNO",83,-119.7912,38.10433
9266,395,"MNO",90,-119.81672,38.1187
9267,395,"MNO",90,-119.81672,38.1187
9268,395,"MNO",44,-119.72104,37.96944
9269,395,"MNO",107.7,-119.84252,38.16917
9270,395,"MNO",96.9,-119.8343,38.13079
9271,395,"MNO",80.5,-119.78357,38.09569
9272,395,"MNO",108.3,-119.84441,38.1713
9273,395,"MNO",119,-119.86209,38.21502
9274,395,"MNO",119,-119.86209,38.21502
9275,395,"MNO",119,-119.86209,38.21502
9276,395,"MNO",104,-119.83538,38.15989
9277,395,"MNO",108,-119.8436,38.17017
9278,395,"MNO",118,-119.85974,38.21123
9279,395,"MNO",117,-119.85685,38.20759
9280,395,"MNO",117,-119.85685,38.20759
9281,395,"MNO",105,-119.83453,38.16412
9282,395,"MNO",118,-119.85974,38.21123
9283,395,"MNO",12,-119.60359,37.8824
9284,395,"MNO",12,-119.60359,37.8824
9285,395,"MNO",103,-119.83665,38.1563
9286,395,"MNO",113,-119.85275,38.19055
9287,395,"MNO",96,-119.83283,38.12715
9288,395,"MNO",105,-119.83453,38.16412
9289,395,"MNO",112,-119.85149,38.18635
9290,395,"MNO",116,-119.85574,38.20333
9291,395,"MNO",81,-119.78557,38.09717
9292,395,"MNO",81,-119.78557,38.09717
9293,395,"MNO",117,-119.85685,38.20759
9294,395,"MNO",107,-119.83895,38.16801
9295,395,"MNO",113,-119.85275,38.19055
9296,395,"MNO",114,-119.85392,38.19482
9297,395,"MNO",117,-119.85685,38.20759
9298,395,"MNO",120,-119.86298,38.21898
9299,395,"MNO",81.7,-119.78844,38.09915
9300,395,"MNO",113.5,-119.85369,38.19265
9301,395,"MNO",112.7,-119.85212,38.18931
9302,395,"MNO",94,-119.83261,38.11894
9303,395,"MNO",94.5,-119.83112,38.12084
9304,395,"MNO",95.3,-119.83135,38.12432
9305,395,"MNO",91.9,-119.82628,38.1183
9306,395,"MNO",94,-119.83261,38.11894
9307,395,"MNO",36,-119.69673,37.94223
9308,395,"MNO",117.9,-119.85946,38.21085
9309,395,"MNO",57.3,-119.74302,38.02183
9310,395,"MNO",106,-119.83356,38.1681
9311,395,"MNO",106,-119.83356,38.1681
9312,395,"MNO",106,-119.83356,38.1681
9313,158,"MNO",0,-119.71106,37.95513
9314,395,"MNO",105,-119.83453,38.16412
9315,395,"MNO",111,-119.84985,38.18214
9316,395,"MNO",55,-119.74083,38.01228
9317,395,"MNO",29,-119.67656,37.91699
9318,395,"MNO",44,-119.72104,37.96944
9319,395,"MNO",95,-119.83105,38.12302
9320,395,"MNO",93,-119.83144,38.11607
9321,395,"MNO",54.2,-119.73868,38.00935
9322,395,"MNO",54.2,-119.73868,38.00935
9323,395,"MNO",89,-119.81125,38.11815
9324,395,"MNO",95,-119.83105,38.12302
9325,395,"MNO",84.3,-119.79163,38.10997
9326,120,"MNO",5,-119.76146,37.99674
9327,395,"MNO",54.5,-119.73938,38.01052
9328,395,"MNO",54.2,-119.73868,38.00935
9329,395,"MNO",91.5,-119.82483,38.11961
9330,395,"MNO",114.3,-119.85437,38.19609
9331,395,"MNO",90.4,-119.81889,38.11909
9332,395,"MNO",64.2,-119.74976,38.04132
9333,395,"MNO",93,-119.83144,38.11607
9334,395,"MNO",89.3,-119.81291,38.11814
9335,395,"MNO",98.5,-119.83323,38.13767
9336,182,"MNO",6,-119.75929,38.11504
9337,395,"MNO",60.6,-119.74558,38.03558
9338,395,"MNO",84.3,-119.79163,38.10997
9339,395,"MNO",29,-119.67656,37.91699
9340,395,"MNO",84.8,-119.79241,38.11206
9341,120,"MNO",11,-119.73258,37.99367
9342,395,"MNO",40,-119.70971,37.95411
9343,395,"MNO",84,-119.79145,38.10867
9344,395,"MNO",118.9,-119.86168,38.21474
9345,395,"MNO",55.2,-119.74154,38.01296
9346,395,"MNO",92,-119.82668,38.118
9347,395,"MNO",102,-119.83602,38.15221
9348,395,"MNO",103,-119.83665,38.1563
9349,395,"MNO",103,-119.83665,38.1563
9350,395,"MNO",105.5,-119.83346,38.16607
9351,395,"MNO",108.5,-119.84461,38.17216
9352,395,"MNO",111,-119.84985,38.18214
9353,395,"MNO",112,-119.85149,38.18635
9354,395,"MNO",116.5,-119.85591,38.2055
9355,158,"MNO",13,-119.72872,37.96858
9356,395,"MNO",39.5,-119.70775,37.95257
9357,395,"MNO",39.5,-119.70775,37.95257
9358,395,"MNO",82.4,-119.79027,38.10182
9359,395,"MNO",99,-119.83222,38.13971
9360,395,"MNO",108,-119.8436,38.17017
9361,395,"MNO",111,-119.84985,38.18214
9362,395,"MNO",116.3,-119.85553,38.20466
9363,395,"MNO",118.8,-119.86144,38.21435
9364,395,"MNO",120,-119.86298,38.21898
9365,395,"MNO",93,-119.83144,38.11607
9366,395,"MNO",106,-119.83356,38.1681
9367,395,"MNO",68,-119.75213,38.05754
9368,395,"MNO",105.7,-119.83335,38.16695
9369,395,"MNO",105.7,-119.83335,38.16695
9370,395,"MNO",105.7,-119.83335,38.16695
9371,395,"MNO",87,-119.8002,38.118
9372,395,"MNO",111,-119.84985,38.18214
9373,395,"MNO",111,-119.84985,38.18214
9374,395,"MNO",120,-119.86298,38.21898
9375,395,"MNO",120,-119.86298,38.21898
9376,395,"MNO",81,-119.78557,38.09717
9377,395,"MNO",83,-119.7912,38.10433
9378,395,"MNO",116,-119.85574,38.20333
9379,395,"MNO",116,-119.85574,38.20333
9380,395,"MNO",116,-119.85574,38.20333
9381,395,"MNO",117,-119.85685,38.20759
9382,395,"MNO",117,-119.85685,38.20759
9383,395,"MNO",117,-119.85685,38.20759
9384,395,"MNO",107,-119.83895,38.16801
9385,395,"MNO",107,-119.83895,38.16801
9386,395,"MNO",116.4,-119.8557,38.20509
9387,395,"MNO",116.8,-119.85652,38.20673
9388,395,"MNO",113,-119.85275,38.19055
9389,395,"MNO",104,-119.83538,38.15989
9390,395,"MNO",107,-119.83895,38.16801
9391,395,"MNO",107,-119.83895,38.16801
9392,395,"MNO",118,-119.85974,38.21123
9393,395,"MNO",106,-119.83356,38.1681
9394,395,"MNO",113,-119.85275,38.19055
9395,395,"MNO",112,-119.85149,38.18635
9396,395,"MNO",105,-119.83453,38.16412
9397,395,"MNO",105,-119.83453,38.16412
9398,395,"MNO",117,-119.85685,38.20759
9399,395,"MNO",115,-119.85424,38.19913
9400,395,"MNO",118,-119.85974,38.21123
9401,395,"MNO",118,-119.85974,38.21123
9402,395,"MNO",119,-119.86209,38.21502
9403,395,"MNO",119,-119.86209,38.21502
9404,395,"MNO",119,-119.86209,38.21502
9405,395,"MNO",0,-119.56481,37.84959
9406,395,"MNO",0,-119.56481,37.84959
9407,395,"MNO",0,-119.56481,37.84959
9408,395,"MNO",0,-119.56481,37.84959
9409,395,"MNO",0,-119.56481,37.84959
9410,395,"MNO",0,-119.56481,37.84959
9411,395,"MNO",0,-119.56481,37.84959
9412,395,"MNO",0,-119.56481,37.84959
9413,395,"MNO",0,-119.56481,37.84959
9414,395,"MNO",0,-119.56481,37.84959
9415,395,"MNO",0,-119.56481,37.84959
9416,395,"MNO",0,-119.56481,37.84959
9417,395,"MNO",0,-119.56481,37.84959
9418,395,"MNO",0,-119.56481,37.84959
9419,395,"MNO",0,-119.56481,37.84959
9420,395,"MNO",0,-119.56481,37.84959
9421,395,"MNO",0,-119.56481,37.84959
9422,395,"MNO",0,-119.56481,37.84959
9423,395,"MNO",0,-119.56481,37.84959
9424,395,"MNO",0,-119.56481,37.84959
9425,395,"MNO",0,-119.56481,37.84959
9426,395,"MNO",0,-119.56481,37.84959
9427,395,"MNO",0,-119.56481,37.84959
9428,395,"MNO",0,-119.56481,37.84959
9429,395,"MNO",0,-119.56481,37.84959
9430,395,"MNO",0,-119.56481,37.84959
9431,395,"MNO",0,-119.56481,37.84959
9432,395,"MNO",0,-119.56481,37.84959
9433,395,"MNO",0,-119.56481,37.84959
9434,395,"MNO",0,-119.56481,37.84959
9435,395,"MNO",0,-119.56481,37.84959
9436,395,"MNO",0,-119.56481,37.84959
9437,395,"MNO",0,-119.56481,37.84959
9438,395,"MNO",0,-119.56481,37.84959
9439,395,"MNO",117,-119.85685,38.20759
9440,395,"MNO",118,-119.85974,38.21123
9441,395,"MNO",0,-119.56481,37.84959
9442,395,"MNO",0,-119.56481,37.84959
9443,395,"MNO",0,-119.56481,37.84959
9444,395,"MNO",0,-119.56481,37.84959
9445,395,"MNO",0,-119.56481,37.84959
9446,395,"MNO",0,-119.56481,37.84959
9447,395,"MNO",0,-119.56481,37.84959
9448,395,"MNO",0,-119.56481,37.84959
9449,395,"MNO",0,-119.56481,37.84959
9450,395,"MNO",0,-119.56481,37.84959
9451,395,"MNO",0,-119.56481,37.84959
9452,395,"MNO",0,-119.56481,37.84959
9453,395,"MNO",0,-119.56481,37.84959
9454,395,"MNO",0,-119.56481,37.84959
9455,395,"MNO",0,-119.56481,37.84959
9456,395,"MNO",0,-119.56481,37.84959
9457,395,"MNO",0,-119.56481,37.84959
9458,395,"MNO",0,-119.56481,37.84959
9459,395,"MNO",0,-119.56481,37.84959
9460,395,"MNO",0,-119.56481,37.84959
9461,395,"MNO",0,-119.56481,37.84959
9462,395,"MNO",0,-119.56481,37.84959
9463,395,"MNO",0,-119.56481,37.84959
9464,395,"MNO",0,-119.56481,37.84959
9465,395,"MNO",0,-119.56481,37.84959
9466,395,"MNO",0,-119.56481,37.84959
9467,395,"MNO",0,-119.56481,37.84959
9468,395,"MNO",0,-119.56481,37.84959
9469,395,"MNO",0,-119.56481,37.84959
9470,395,"MNO",0,-119.56481,37.84959
9471,395,"MNO",0,-119.56481,37.84959
9472,395,"MNO",0,-119.56481,37.84959
9473,395,"MNO",0,-119.56481,37.84959
9474,395,"MNO",0,-119.56481,37.84959
9475,395,"MNO",0,-119.56481,37.84959
9476,395,"MNO",0,-119.56481,37.84959
9477,395,"MNO",0,-119.56481,37.84959
9478,395,"MNO",0,-119.56481,37.84959
9479,395,"MNO",110,-119.84832,38.17799
9480,395,"MNO",114,-119.85392,38.19482
9481,395,"MNO",114,-119.85392,38.19482
9482,395,"MNO",114,-119.85392,38.19482
9483,395,"MNO",112,-119.85149,38.18635
9484,395,"MNO",112,-119.85149,38.18635
9485,395,"MNO",112,-119.85149,38.18635
9486,395,"MNO",114,-119.85392,38.19482
9487,395,"MNO",114,-119.85392,38.19482
9488,395,"MNO",117,-119.85685,38.20759
9489,395,"MNO",117,-119.85685,38.20759
9490,395,"MNO",117,-119.85685,38.20759
9491,395,"MNO",117,-119.85685,38.20759
9492,395,"MNO",113,-119.85275,38.19055
9493,395,"MNO",113,-119.85275,38.19055
9494,395,"MNO",106,-119.83356,38.1681
9495,395,"MNO",96,-119.83283,38.12715
9496,395,"MNO",96,-119.83283,38.12715
9497,395,"MNO",96,-119.83283,38.12715
9498,395,"MNO",102,-119.83602,38.15221
9499,395,"MNO",112,-119.85149,38.18635
9500,395,"MNO",112,-119.85149,38.18635
9501,395,"MNO",92,-119.82668,38.118
9502,395,"MNO",112,-119.85149,38.18635
9503,395,"MNO",112,-119.85149,38.18635
9504,395,"MNO",116,-119.85574,38.20333
9505,395,"MNO",120,-119.86298,38.21898
9506,395,"MNO",84,-119.79145,38.10867
9507,395,"MNO",85,-119.79279,38.11288
9508,395,"MNO",95,-119.83105,38.12302
9509,395,"MNO",104.5,-119.83505,38.16206
9510,395,"MNO",104.5,-119.83505,38.16206
9511,395,"MNO",102,-119.83602,38.15221
9512,395,"MNO",105,-119.83453,38.16412
9513,395,"MNO",86,-119.79485,38.11691
9514,395,"MNO",86,-119.79485,38.11691
9515,395,"MNO",86,-119.79485,38.11691
9516,395,"MNO",105,-119.83453,38.16412
9517,395,"MNO",103,-119.83665,38.1563
9518,395,"MNO",50,-119.72636,37.99473
9519,395,"MNO",90,-119.81672,38.1187
9520,395,"MNO",92.2,-119.82751,38.11742
9521,395,"MNO",95,-119.83105,38.12302
9522,395,"MNO",90,-119.81672,38.1187
9523,395,"MNO",93.5,-119.83372,38.11701
9524,395,"MNO",82,-119.78935,38.10025
9525,395,"MNO",86,-119.79485,38.11691
9526,395,"MNO",90,-119.81672,38.1187
9527,395,"MNO",86,-119.79485,38.11691
9528,395,"MNO",86,-119.79485,38.11691
9529,395,"MNO",102,-119.83602,38.15221
9530,395,"MNO",98,-119.83373,38.13553
9531,395,"MNO",98,-119.83373,38.13553
9532,395,"MNO",94,-119.83261,38.11894
9533,395,"MNO",90.4,-119.81889,38.11909
9534,395,"MNO",90.4,-119.81889,38.11909
9535,395,"MNO",118,-119.85974,38.21123
9536,395,"MNO",81,-119.78557,38.09717
9537,395,"MNO",80,-119.78188,38.09396
9538,395,"MNO",107.4,-119.84098,38.16867
9539,395,"MNO",105.9,-119.83317,38.16778
9540,395,"MNO",96,-119.83283,38.12715
9541,395,"MNO",112,-119.85149,38.18635
9542,395,"MNO",111,-119.84985,38.18214
9543,395,"MNO",96,-119.83283,38.12715
9544,395,"MNO",120,-119.86298,38.21898
9545,395,"MNO",118,-119.85974,38.21123
9546,395,"MNO",115,-119.85424,38.19913
9547,395,"MNO",115,-119.85424,38.19913
9548,395,"MNO",81,-119.78557,38.09717
9549,395,"MNO",106.6,-119.83674,38.16809
9550,395,"MNO",116.5,-119.85591,38.2055
9551,395,"MNO",117.5,-119.85817,38.20944
9552,395,"MNO",109.5,-119.84722,38.17599
9553,395,"MNO",110,-119.84832,38.17799
9554,395,"MNO",109,-119.84577,38.17412
9555,395,"MNO",99,-119.83222,38.13971
9556,395,"MNO",116.9,-119.85669,38.20716
9557,395,"MNO",116,-119.85574,38.20333
9558,395,"MNO",117,-119.85685,38.20759
9559,395,"MNO",118,-119.85974,38.21123
